COUNTY,RATE,L95CL,U95CL,VISITS,FLAG,YEAR,GENDER,MEASURE,HEALTHOUTCOMEID,cofips
El Paso,6.089647438,3.621391833,8.557903043,24,2,2023,Male,Age adjusted rate,Heat-related,08041
El Paso,4.482609986,2.979265265,5.985954708,35,1,2023,Both genders,Age adjusted rate,Heat-related,08041
El Paso,2.716070042,1.328781179,4.590911345,11,1,2024,Female,Age adjusted rate,Heat-related,08041
El Paso,3.986217765,2.219754286,6.261250577,15,1,2024,Male,Age adjusted rate,Heat-related,08041
El Paso,3.356454803,2.04800827,4.664901336,26,1,2024,Both genders,Age adjusted rate,Heat-related,08041
Fremont,,,,,2,2011,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2011,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2011,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2012,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2012,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08043
Fremont,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2013,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2014,Female,Age adjusted rate,Heat-related,08043
Fremont,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2015,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2015,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2016,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2016,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2017,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2017,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2018,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2018,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2019,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2019,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2019,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2020,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2020,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2020,Both genders,Age adjusted rate,Heat-related,08043
Fremont,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2021,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2022,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2022,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2022,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2023,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,3,2023,Male,Age adjusted rate,Heat-related,08043
Fremont,26.81823239,13.53227471,44.57192807,14,3,2023,Both genders,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2024,Female,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2024,Male,Age adjusted rate,Heat-related,08043
Fremont,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08043
Garfield,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2011,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2011,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2012,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2012,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2014,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2015,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2016,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2016,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2017,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2017,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2018,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2018,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2019,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2019,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2020,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2021,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2021,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2022,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2023,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2024,Female,Age adjusted rate,Heat-related,08045
Garfield,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08045
Garfield,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08045
Gilpin,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2017,Male,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2020,Male,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2023,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08047
Gilpin,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08047
Gilpin,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08047
Grand,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2012,Male,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2017,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2018,Male,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2019,Male,Age adjusted rate,Heat-related,08049
Grand,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08049
Grand,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08049
Gunnison,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2015,Male,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2017,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2021,Male,Age adjusted rate,Heat-related,08051
Gunnison,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08051
Gunnison,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08051
Hinsdale,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08053
Hinsdale,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08053
Huerfano,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2013,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2014,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2017,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2018,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2019,Female,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2019,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08055
Huerfano,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2023,Male,Age adjusted rate,Heat-related,08055
Huerfano,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08055
