Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Novavax,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Novavax,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Novavax,Series_Complete_Unk_Manuf,Series_Complete_Janssen_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Unk_Manuf_5Plus,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_5Plus,Additional_Doses_5Plus_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Second_Booster_Janssen,Second_Booster_Moderna,Second_Booster_Pfizer,Second_Booster_Unk_Manuf,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
4/24/21,16,US,290685655,17641150,123421200,149623305,NA,0,87557,0,0,112556,531451,225640460,0,0,223579547,80594769,8058239,98778973,118628496,NA,174752,67965,0,0,86572,146981,225640460,138644724,41.8,0,0,0,0,136993180,53,44477440,81.1,93078040,28,0,0,0,0,92656311,35.9,36695327,66.9,7993389,38712697,46329237,NA,42717,NA,NA,NA,NA,0,0,0,0,7974793,38663887,45974982,42648,1486387,17652482,17538941,17516,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/21,16,US,286095185,17641150,121897300,146556735,NA,0,86174,0,0,110778,523059,222322230,0,0,220369142,80184788,8040727,97353734,116754631,NA,173138,66965,0,0,85328,146234,222322230,137234889,41.3,0,0,0,0,135658570,52.5,44323780,80.8,91175995,27.5,0,0,0,0,90786791,35.2,36402678,66.4,7976866,37888629,45268315,NA,42185,NA,NA,NA,NA,0,0,0,0,7958557,37842422,44943693,42119,1483966,17491755,17409731,17226,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/21,16,US,282183915,17641150,120561200,143981565,NA,0,84996,0,0,109264,515908,218947643,0,0,217094822,79736140,8018365,95913701,114844028,NA,171549,65949,0,0,84061,145416,218947643,135791031,40.9,0,0,0,0,134286162,52,44155629,80.5,89245776,26.9,0,0,0,0,88885481,34.4,36083940,65.8,7955536,37050898,44197699,NA,41643,NA,NA,NA,NA,0,0,0,0,7937482,37007021,43899398,41579,1481023,17322719,17263292,16906,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/21,16,US,277938875,17641150,118120300,142177425,NA,0,83717,0,0,107620,508147,215951909,0,0,214192092,79367576,7993255,94684047,113104771,NA,169836,65047,0,0,82937,144743,215951909,134445595,40.5,0,0,0,0,133010036,51.5,44061754,80.4,87592646,26.4,0,0,0,0,87255919,33.8,35873848,65.4,7931207,36343381,43276992,NA,41066,NA,NA,NA,NA,0,0,0,0,7913368,36301403,43000138,41009,1482652,17205858,17168759,16578,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/20/21,16,US,272030795,17641150,114486700,139902945,NA,0,81938,0,0,105332,497345,213388238,0,0,211707256,79023345,7961251,93672874,111585824,NA,168289,64274,0,0,81975,144116,213388238,133266995,40.1,0,0,0,0,131891158,51.1,43935122,80.1,86223506,26,0,0,0,0,85905969,33.3,35630188,65,7906189,35783946,42492797,NA,40574,NA,NA,NA,NA,0,0,0,0,7888570,35743526,42233352,40519,1479109,17077816,17056967,16296,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/21,16,US,264505725,17641150,112801100,134063475,NA,0,79671,0,0,102418,483587,211581309,0,0,209963193,78781961,7949021,93002433,110461905,NA,167950,63730,0,0,81299,143675,211581309,132321628,39.9,0,0,0,0,130995636,50.7,43826574,79.9,85365180,25.7,0,0,0,0,85060671,32.9,35098176,64,7896144,35439161,41989404,NA,40471,NA,NA,NA,NA,0,0,0,0,7878670,35399893,41741689,40418,1465929,16827744,16788372,16131,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/21,16,US,264505725,17641150,112801100,134063475,NA,0,79671,0,0,102418,483587,209406814,0,0,207873938,78555934,7935549,92181455,109122092,NA,167718,63075,0,0,80490,143263,209406814,131247546,39.5,0,0,0,0,129988985,50.3,44100209,80.4,84263408,25.4,0,0,0,0,83976957,32.5,34800750,63.5,7882928,34992168,41347897,NA,40415,NA,NA,NA,NA,0,0,0,0,7865795,34954929,41115866,40366,1452459,16687804,16644390,16097,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/21,15,US,264499715,17641150,112798600,134059965,NA,0,79670,0,0,102416,483576,205871913,0,0,204442365,78103597,7902746,90718986,107083884,NA,166297,62010,0,0,79162,142438,205871913,129494179,39,0,0,0,0,128320620,49.7,43939999,80.1,82471151,24.8,0,0,0,0,82203088,31.8,34491923,62.9,7850872,34171871,40408499,NA,39909,NA,NA,NA,NA,0,0,0,0,7833960,34136046,40193221,39861,1447777,16508362,16519964,15821,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/21,15,US,258502815,17641150,111083900,129777765,NA,0,77863,0,0,100094,472612,202282923,0,0,200942397,77603672,7848027,89199649,105070417,NA,164830,60929,0,0,77806,141527,202282923,127743096,38.5,0,0,0,0,126640197,49,43751910,79.8,80609818,24.3,0,0,0,0,80360022,31.1,34085872,62.2,7797733,33332841,39439826,NA,39418,NA,NA,NA,NA,0,0,0,0,7781227,33298900,39240521,39374,1435425,16287832,16347101,15514,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/21,15,US,255400665,17640950,109906600,127853115,NA,0,76929,0,0,98893,466941,198317040,0,0,197065165,76956045,7736781,87539652,102877491,NA,163116,59735,0,0,76305,140345,198317040,125822868,37.9,0,0,0,0,124789950,48.3,43533959,79.4,78498290,23.6,0,0,0,0,78267353,30.3,33643177,61.4,7688499,32451854,38319092,NA,38845,NA,NA,NA,NA,0,0,0,0,7672415,32419894,38136241,38802,1422633,16053737,16151614,15193,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/21,15,US,250998265,17640650,107481800,125875815,NA,0,75603,0,0,97188,458892,194791836,0,0,193620056,76431277,7517671,86221076,100891617,NA,161472,58673,0,0,74971,139388,194791836,123917385,37.3,0,0,0,0,122950014,47.6,43315831,79,76681252,23.1,0,0,0,0,76465698,29.6,33280717,60.7,7470996,31774852,37397093,NA,38311,NA,NA,NA,NA,0,0,0,0,7455868,31744429,37227131,38270,1399979,15872906,15992964,14869,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/21,15,US,245364805,17429650,104443800,123491355,NA,0,73906,0,0,95007,448593,192282781,0,0,191164923,76023638,7233726,85435687,99453295,NA,160073,57917,0,0,74020,138645,192282781,122295530,36.8,0,0,0,0,121376367,47,43079426,78.6,75322283,22.7,0,0,0,0,75117813,29.1,32946058,60.1,7164152,31355979,36764240,NA,37912,NA,NA,NA,NA,0,0,0,0,7150021,31326882,36603039,37870,1354736,15721579,15855183,14559,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/21,15,US,237796305,16192650,102932700,118670955,NA,0,71626,0,0,92076,434755,189692045,0,0,188637808,75669789,6859877,84694388,97978125,NA,159655,57137,0,0,73042,138000,189692045,120848490,36.4,0,0,0,0,119979114,46.5,42928732,78.3,74066085,22.3,0,0,0,0,73871042,28.6,32701728,59.6,6820188,31014082,36194022,NA,37793,NA,NA,NA,NA,0,0,0,0,6806990,30985871,36040429,37752,1312024,15621320,15753901,14482,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/21,15,US,237796105,16192450,102932700,118670955,NA,0,71626,0,0,92076,434755,187047131,0,0,186057401,75298324,6453740,83847244,96586783,NA,159364,56340,0,0,72043,137322,187047131,119242902,35.9,0,0,0,0,118428320,45.9,42755055,78,72630892,21.9,0,0,0,0,72446679,28.1,32419560,59.1,6415207,30602758,35575236,NA,37691,NA,NA,NA,NA,0,0,0,0,6403215,30575879,35429934,37651,1264011,15500534,15640582,14433,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/21,14,US,237791735,16189250,102932700,118669785,NA,0,71625,0,0,92075,434747,183467709,0,0,182547150,74728356,5972101,82622178,94715143,NA,158287,55262,0,0,70684,136283,183467709,117142879,35.3,0,0,0,0,116386090,45.1,42517857,77.5,70692645,21.3,0,0,0,0,70520980,27.3,31980819,58.3,5935630,29972767,34746892,NA,37356,NA,NA,NA,NA,0,0,0,0,5924936,29947324,34611402,37318,1202801,15299512,15464278,14227,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/21,14,US,233591955,14964950,101997700,116629305,NA,0,70360,0,0,90448,427069,178837781,0,0,177994407,73841962,5382365,80944104,92355733,NA,155579,53867,0,0,68921,134666,178837781,114436039,34.5,0,0,0,0,113743870,44,42153647,76.9,68202458,20.5,0,0,0,0,68044825,26.3,31345227,57.2,5348966,29132510,33684433,NA,36549,NA,NA,NA,NA,0,0,0,0,5339793,29108922,33559598,36511,1123675,14995430,15212411,13712,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/21,14,US,229398685,14449100,100866200,114083385,NA,0,69097,0,0,88825,419402,174879716,0,0,174105465,73140525,4917225,79551820,90256586,NA,154085,52675,0,0,67415,133387,174879716,112046611,33.7,0,0,0,0,111412711,43.1,41853167,76.3,66203123,19.9,0,0,0,0,66057341,25.6,30831946,56.2,4886336,28472059,32808648,NA,36080,NA,NA,NA,NA,0,0,0,0,4878297,28450130,32692871,36042,1060501,14746646,15011380,13419,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/21,14,US,225294435,13600700,99347800,112345935,NA,0,67861,0,0,87236,411899,171476655,0,0,170757403,72519933,4544552,78315776,88463874,NA,152453,51650,0,0,66118,132255,171476655,109995734,33.1,0,0,0,0,109408066,42.4,41601768,75.9,64422618,19.4,0,0,0,0,64286560,24.9,30393185,55.4,4512740,27848412,32025921,NA,35545,NA,NA,NA,NA,0,0,0,0,4505552,27827750,31917748,35510,1010207,14527271,14842631,13077,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/21,14,US,219194215,12068500,96576900,110548815,NA,0,66023,0,0,84874,400746,168592075,0,0,167774973,71903961,4299901,77285350,86855993,NA,150831,50781,0,0,64964,131132,168592075,108301234,32.6,0,0,0,0,107609937,41.7,41349571,75.4,63016976,19,0,0,0,0,62885968,24.3,29969822,54.7,4269688,27350569,31361687,NA,35032,NA,NA,NA,NA,0,0,0,0,4261818,27330400,31258751,34999,974156,14313274,14669636,12756,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/21,14,US,207891395,8693900,94119600,105077895,NA,0,62619,0,0,80497,380081,167187795,0,0,161387156,70587356,4204015,76791212,86041963,NA,150605,50358,0,0,62490,128731,167187795,107515428,32.4,0,0,0,0,103829468,40.2,41105881,75,62392065,18.8,0,0,0,0,59941527,23.2,30029190,54.8,4176893,27126618,31053591,NA,34963,NA,NA,NA,NA,0,0,0,0,3815631,26208210,29883851,33835,974656,14258579,14783501,12453,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/21,14,US,207891295,8693900,94119500,105077895,NA,0,62619,0,0,80497,380081,165053746,0,0,161109167,70531821,4054089,76038933,84810406,NA,150318,49716,0,0,62383,128630,165053746,106214924,32,0,0,0,0,103671074,40.1,41054236,74.9,61416536,18.5,0,0,0,0,59814439,23.2,29972946,54.7,4027575,26781522,30572559,NA,34880,NA,NA,NA,NA,0,0,0,0,3807118,26164924,29808567,33830,971396,14238683,14750415,12452,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/21,13,US,207866645,8693700,94112600,105060345,NA,0,62611,0,0,80487,380036,161688422,0,0,160800219,70473714,3840647,74713387,82986550,NA,147838,48702,0,0,62263,128524,161688422,104213478,31.4,0,0,0,0,103517359,40.1,41007245,74.8,59858146,18,0,0,0,0,59650494,23.1,29904535,54.5,3815015,26153607,29855663,NA,33861,NA,NA,NA,NA,0,0,0,0,3795957,26099888,29720849,33799,966897,14210170,14715029,12439,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/21,13,US,204719335,8318100,93345100,103056135,NA,0,61663,0,0,79269,374282,157606463,0,0,156987137,69584105,3617377,72997571,80845236,NA,146279,47472,0,0,60787,126901,157606463,101804762,30.7,0,0,0,0,101288138,39.2,40699456,74.2,57984785,17.5,0,0,0,0,57878778,22.4,29252830,53.3,3592833,25353187,29005371,NA,33394,NA,NA,NA,NA,0,0,0,0,3587432,25336598,28921382,33364,932646,13838288,14469735,12160,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/21,13,US,200496635,7896300,92258600,100341735,NA,0,60391,0,0,77634,366562,153631404,0,0,153058209,68517201,3429880,71338865,78717917,NA,144742,46275,0,0,59265,124955,153631404,99565311,30,0,0,0,0,99088138,38.4,40337888,73.6,56089614,16.9,0,0,0,0,55990648,21.7,28460765,51.9,3406533,24539361,28110802,NA,32918,NA,NA,NA,NA,0,0,0,0,3401586,24523950,28032223,32888,898486,13406670,14143776,11833,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/21,13,US,195581725,6790600,90336600,98454525,NA,0,58911,0,0,75731,357576,150273292,0,0,149816849,67640468,3307113,69930956,76891912,NA,143311,45264,0,0,58010,123357,150273292,97593290,29.4,0,0,0,0,97226718,37.6,40218262,73.3,54607041,16.4,0,0,0,0,54514865,21.1,27762018,50.6,3284808,23916227,27373589,NA,32417,NA,NA,NA,NA,0,0,0,0,3280597,23902162,27299718,32388,869520,13047199,13833790,11510,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/21,13,US,189451285,6274900,87321600,95854785,NA,0,57064,0,0,73357,346368,147602345,0,0,147171488,66920982,3215657,68858013,75386890,NA,141785,44459,0,0,56986,122044,147602345,96044046,28.9,0,0,0,0,95699171,37.1,39960758,72.9,53423486,16.1,0,0,0,0,53335404,20.7,27251245,49.7,3194041,23441371,26756189,NA,31885,NA,NA,NA,NA,0,0,0,0,3190100,23427826,26685621,31856,850087,12790681,13599320,11156,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/21,13,US,180646565,4946300,85398300,90301965,NA,0,54412,0,0,69948,330270,145812835,0,0,145400967,66457122,3155418,68177850,74338025,NA,141542,43920,0,0,56300,121198,145812835,95015762,28.6,0,0,0,0,94686188,36.7,39799162,72.6,52614231,15.8,0,0,0,0,52529949,20.3,26905023,49.1,3134304,23149108,26299019,NA,31800,NA,NA,NA,NA,0,0,0,0,3130505,23136027,26231645,31771,839456,12625417,13429039,11110,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/21,13,US,180646465,4946300,85398200,90301965,NA,0,54412,0,0,69948,330270,143462691,0,0,143074170,65847715,3090712,67249447,72981111,NA,141421,43212,0,0,55399,120087,143462691,93631163,28.2,0,0,0,0,93321054,36.1,39588144,72.2,51593564,15.5,0,0,0,0,51513253,19.9,26474132,48.3,3069870,22754813,25737131,NA,31750,NA,NA,NA,NA,0,0,0,0,3066193,22742218,25673120,31721,827615,12410634,13224804,11078,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/21,12,US,180644125,4946300,85398200,90299625,NA,0,54412,0,0,69947,330266,140180735,0,0,139815580,64922552,2982453,65811340,71246219,NA,140723,42224,0,0,54138,118400,140180735,91707729,27.6,0,0,0,0,91417268,35.4,39273886,71.6,50141769,15.1,0,0,0,0,50065329,19.4,25810034,47.1,2962399,22141733,25006152,NA,31485,NA,NA,NA,NA,0,0,0,0,2958914,22129607,24945350,31458,807211,12080587,12911311,10924,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/21,12,US,177501775,4853900,84565400,88082475,NA,0,53465,0,0,68730,324521,136684688,0,0,136343845,63882340,2863246,64313721,69368232,NA,139489,41171,0,0,52793,116503,136684688,89559225,27,0,0,0,0,89288998,34.6,38890325,70.9,48695172,14.7,0,0,0,0,48622958,18.8,25098831,45.8,2843863,21572493,24247721,NA,31095,NA,NA,NA,NA,0,0,0,0,2840575,21560989,24190325,31068,782069,11744096,12561997,10668,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/21,12,US,173525335,4814600,82994000,85716735,NA,0,52267,0,0,67190,317251,133305295,0,0,132986237,62866447,2734367,62877755,67555076,NA,138097,40153,0,0,51493,114650,133305295,87343622,26.3,0,0,0,0,87092275,33.7,38838306,70.8,47419832,14.3,0,0,0,0,47350657,18.3,24506522,44.7,2716162,21104642,23568380,NA,30648,NA,NA,NA,NA,0,0,0,0,2713046,21093451,23513538,30621,759519,11483209,12253448,10346,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/24/21,12,US,169223125,4744600,80649000,83829525,NA,0,50971,0,0,65524,309385,130473853,0,0,130170906,61996739,2622182,61719260,65995871,NA,136540,39300,0,0,50403,113064,130473853,85472166,25.7,0,0,0,0,85234448,33,38455168,70.1,46365515,14,0,0,0,0,46298888,17.9,23974748,43.7,2604795,20738397,22992214,NA,30109,NA,NA,NA,NA,0,0,0,0,2601812,20727484,22939510,30082,735176,11261401,11968223,9947,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/21,12,US,164300795,4567600,77739400,81993795,NA,0,49489,0,0,63618,300386,128217029,0,0,127929394,61340659,2489153,60913292,64679659,NA,134925,38620,0,0,49535,111868,128217029,83930495,25.3,0,0,0,0,83705815,32.4,38159892,69.6,45533962,13.7,0,0,0,0,45469746,17.6,23562045,43,2472815,20517304,22514261,NA,29582,NA,NA,NA,NA,0,0,0,0,2470020,20506521,22463649,29556,708594,11121105,11722774,9572,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/21,12,US,156734555,4253900,75496800,76983855,NA,0,47210,0,0,60689,286553,126509736,0,0,126232653,60792487,2406337,60275003,63693721,NA,134675,38106,0,0,48878,110868,126509736,82772416,24.9,0,0,0,0,82556600,32,37877241,69.1,44910946,13.5,0,0,0,0,44848494,17.4,23263175,42.4,2390216,20340143,22151082,NA,29505,NA,NA,NA,NA,0,0,0,0,2387513,20329491,22102009,29479,694503,11017113,11542034,9524,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/21/21,12,US,156734555,4253900,75496800,76983855,NA,0,47210,0,0,60689,286553,124481412,0,0,124217070,60191800,2298614,59518840,62529418,NA,134540,37495,0,0,48098,109772,124481412,81415769,24.5,0,0,0,0,81210318,31.4,37617778,68.6,44141228,13.3,0,0,0,0,44081287,17.1,22882148,41.7,2282872,20121112,21707797,NA,29447,NA,NA,NA,NA,0,0,0,0,2280320,20110691,21660854,29422,674519,10878242,11319904,9483,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/20/21,11,US,156734555,4253900,75496800,76983855,NA,0,47210,0,0,60689,286553,121441497,0,0,121193243,59244443,2163681,58294583,60849627,NA,133606,36579,0,0,46927,108045,121441497,79367225,23.9,0,0,0,0,79175241,30.7,37193728,67.8,43036818,13,0,0,0,0,42979656,16.6,22307044,40.7,2150109,19758050,21099533,NA,29126,NA,NA,NA,NA,0,0,0,0,2147763,19747891,21054899,29103,646701,10659642,10991437,9264,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/19/21,11,US,154199235,4219800,74827800,75151635,NA,0,46446,0,0,59707,281918,118313818,0,0,118079421,58186057,2025349,56941640,59214724,NA,132105,35637,0,0,45721,106114,118313818,77230061,23.3,0,0,0,0,77050155,29.8,36701448,66.9,41934629,12.6,0,0,0,0,41879357,16.2,21684936,39.5,2014284,19350089,20541599,NA,28657,NA,NA,NA,NA,0,0,0,0,2012109,19340177,20498435,28634,611884,10395989,10668164,8899,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/21,11,US,151108445,4145700,74077400,72885345,NA,0,45515,0,0,58510,276267,115730008,0,0,115506967,57236460,1911052,55811286,57876875,NA,130795,34859,0,0,44725,104383,115730008,75495716,22.7,0,0,0,0,75325687,29.2,36258687,66.1,40981464,12.3,0,0,0,0,40927810,15.8,21119619,38.5,1900419,18951890,20100858,NA,28297,NA,NA,NA,NA,0,0,0,0,1898397,18942175,20058964,28274,579010,10123411,10408554,8643,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/17/21,11,US,147590615,3942200,72189300,71459115,NA,0,44456,0,0,57148,269835,113037627,0,0,112826440,56249531,1766131,54643195,56499018,NA,129283,34048,0,0,43687,102583,113037627,73669956,22.2,0,0,0,0,73510051,28.5,35784219,65.3,39989196,12,0,0,0,0,39937436,15.5,20549637,37.5,1756926,18522496,19681899,NA,27875,NA,NA,NA,NA,0,0,0,0,1755090,18512987,19641507,27853,546543,9834876,10159900,8316,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/16/21,11,US,142918525,3790000,69432600,69695925,NA,0,43048,0,0,55339,261293,110737856,0,0,110535221,55354034,1569675,53647312,55393141,NA,127728,33355,0,0,42800,100950,110737856,72135616,21.7,0,0,0,0,71982973,27.9,35344640,64.5,39042345,11.8,0,0,0,0,38992039,15.1,20028351,36.5,1561311,18143023,19310550,NA,27461,NA,NA,NA,NA,0,0,0,0,1559682,18133754,19271163,27439,503734,9582120,9934507,7991,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
